tree_id,sentence,has_trace,n_deps,final_labels_str,corpus
16584,that's called a caterpillar.,False,0,NONE,valian
16585,and you know what?,False,0,NONE,valian
16586,the caterpillar makes a little nest for itself and then in a little,False,0,NONE,valian
16587,it does.,False,0,NONE,valian
16588,isn't that funny?,False,0,NONE,valian
16589,yeah.,False,0,NONE,valian
16590,wings.,False,0,NONE,valian
16591,antenna.,False,0,NONE,valian
16592,can you say antenna?,False,0,NONE,valian
16593,right.,False,0,NONE,valian
16594,there's the fire engine.,False,0,NONE,valian
16595,do you want to go get me one of your toys and show it to me?,False,0,NONE,valian
16596,ok.,False,0,NONE,valian
16597,do you?,False,0,NONE,valian
16598,go on upstairs and get one of your toys *NULL* to show Investigator.,True,1,RC_OBJ,valian
16599,you want her to go with you?,False,0,NONE,valian
16600,I should go?,False,0,NONE,valian
16601,I don't know where it is.,True,1,EQ_ADJUNCT,valian
16602,should I come too?,False,0,NONE,valian
16603,can you show her where your toys are?,True,1,EQ_ADJUNCT,valian
16604,"ok, I'll come.",False,0,NONE,valian
16605,tape.,False,0,NONE,valian
16606,"ok, it's all fixed.",False,0,NONE,valian
16607,"the horse fell off, huh?",False,0,NONE,valian
16608,did you put the lights on?,False,0,NONE,valian
16609,maybe the battery doesn't work.,False,0,NONE,valian
16610,can I try?,False,0,NONE,valian
16611,nope.,False,0,NONE,valian
16612,nope.,False,0,NONE,valian
16613,I think.,False,0,NONE,valian
16614,"what happened to the batteries, Child?",True,1,MQ_SUBJ,valian
16615,"he has to have magic power, I think.",False,0,NONE,valian
16616,hmm?,False,0,NONE,valian
16617,is he checking out underneath there to see how to fix it?,True,1,EQ_ADJUNCT,valian
16618,mm.,False,0,NONE,valian
16619,ok.,False,0,NONE,valian
16620,are they working on the motor.,False,0,NONE,valian
16621,so they can crawl underneath?,False,0,NONE,valian
16622,who do we know who has a rubber ducky like that?,True,1,EQ_SUBJ,valian
16623,who?,False,0,NONE,valian
16624,"right, Ernie.",False,0,NONE,valian
16625,Ernie?,False,0,NONE,valian
16626,"oh, rubber ducky.",False,0,NONE,valian
16627,right.,False,0,NONE,valian
16628,"he sings a song about his duck too, right?",False,0,NONE,valian
16629,does someone else have a ducky like that?,False,0,NONE,valian
16630,one of your friends?,False,0,NONE,valian
16631,does Margot?,False,0,NONE,valian
16632,she has one?,False,0,NONE,valian
16633,and what does she do with her duck?,True,1,EQ_OBJ,valian
16634,where does she take him?,True,1,MQ_ADJUNCT,valian
16635,in the,False,0,NONE,valian
16636,what?,False,0,NONE,valian
16637,right.,False,0,NONE,valian
16638,really.,False,0,NONE,valian
16639,yeah.,False,0,NONE,valian
16640,I saw some of Margot's other toys too.,False,0,NONE,valian
16641,I saw her Bobby Bird.,False,0,NONE,valian
16642,"oh, Bob?",False,0,NONE,valian
16643,Bobby.,False,0,NONE,valian
16644,did you ever put your hand in em and make his mouth open?,False,0,NONE,valian
16645,I did it too.,False,0,NONE,valian
16646,"is that Margot's favorite toy, Child?",False,0,NONE,valian
16647,she doesn't usually let Child play with that toy.,False,0,NONE,valian
16648,yup.,False,0,NONE,valian
16649,what's he see?,True,1,MQ_OBJ,valian
16650,oh.,False,0,NONE,valian
16651,do they work?,False,0,NONE,valian
16652,"what doesn't work, the lights?",True,1,MQ_SUBJ,valian
16653,"well, what",False,0,NONE,valian
16654,"can you tell Investigator what other toys you have, Child, that you",True,1,EQ_OBJ,valian
16655,ok.,False,0,NONE,valian
16656,good idea.,False,0,NONE,valian
16657,good idea.,False,0,NONE,valian
16658,"did you show her that, what this is?",True,1,EQ_OBJ,valian
16659,what's that?,True,1,MQ_OBJ,valian
16660,your binkyc?,False,0,NONE,valian
16661,is that a special blanket?,False,0,NONE,valian
16662,why is it special?,True,1,MQ_ADJUNCT,valian
16663,do you sleep with it?,False,0,NONE,valian
16664,does Simon have a blanket too?,False,0,NONE,valian
16665,a special blanket?,False,0,NONE,valian
16666,should I try to open it?,False,0,NONE,valian
16667,I don't know if I can but I'll try.,True,1,EQ_POLAR,valian
16668,"oh, I did.",False,0,NONE,valian
16669,I see those batteries but I bet cha they don't work.,False,0,NONE,valian
16670,should I take em out?,False,0,NONE,valian
16671,I don't think you can tell by looking.,False,0,NONE,valian
16672,they just don't work.,False,0,NONE,valian
16673,"ok, in they go.",False,0,NONE,valian
16674,"oops, I think this one has to go in this way.",False,0,NONE,valian
16675,there.,False,0,NONE,valian
16676,"oh, I made a mistake.",False,0,NONE,valian
16677,"ok, sorry.",False,0,NONE,valian
16678,are you sure it goes like that?,False,0,NONE,valian
16679,how come it's not closing then?,True,1,MQ_ADJUNCT,valian
16680,I should take em out?,False,0,NONE,valian
16681,what if I try turning,True,1,EQ_POLAR,valian
16682,"oh, maybe you were right.",False,0,NONE,valian
16683,maybe it does go this way.,False,0,NONE,valian
16684,"oh, I think that'll do it.",False,0,NONE,valian
16685,there.,False,0,NONE,valian
16686,there.,False,0,NONE,valian
16687,bravo.,False,0,NONE,valian
16688,I don't think they work.,False,0,NONE,valian
16689,I think you need different batteries in there.,False,0,NONE,valian
16690,because sometimes we put the lights on and then we forget to turn,False,0,NONE,valian
16691,the wheels work good.,False,0,NONE,valian
16692,yeah.,False,0,NONE,valian
16693,what?,False,0,NONE,valian
16694,how many wheels are there?,True,1,MQ_OBJ,valian
16695,where's five?,True,1,MQ_ADJUNCT,valian
16696,one two three four five six.,False,0,NONE,valian
16697,maybe we should give the porcupine a ride.,False,0,NONE,valian
16698,"yeah, give em a ride on the fire engine.",False,0,NONE,valian
16699,here he comes.,False,0,NONE,valian
16700,I want a ride.,False,0,NONE,valian
16701,"bring the fire engine over here, Child.",False,0,NONE,valian
16702,"there, now take em for a ride.",False,0,NONE,valian
16703,and then bring em back and we'll put the elephant in.,False,0,NONE,valian
16704,"oh, fell off.",False,0,NONE,valian
16705,an accident.,False,0,NONE,valian
16706,oh oh.,False,0,NONE,valian
16707,"he's funny, isn't he?",False,0,NONE,valian
16708,he's got those sticky things on em.,False,0,NONE,valian
16709,"we never saw a porcupine before, did we?",False,0,NONE,valian
16710,"ok, I 'm going to hop up on the table again.",False,0,NONE,valian
16711,woo.,False,0,NONE,valian
16712,now can the elephant have a ride?,False,0,NONE,valian
16713,"he's like Dumbo flying through the air, isn't he?",False,0,NONE,valian
16714,there.,False,0,NONE,valian
16715,did you see the Dumbo movie?,False,0,NONE,valian
16716,no.,False,0,NONE,valian
16717,did we read about Dumbo in your book?,False,0,NONE,valian
16718,"poor Dumbo cries, didn't he?",False,0,NONE,valian
16719,why did he cry?,True,1,MQ_ADJUNCT,valian
16720,did everyone make fun of Dumbo?,False,0,NONE,valian
16721,right.,False,0,NONE,valian
16722,cause he had big ears?,False,0,NONE,valian
16723,mm.,False,0,NONE,valian
16724,ok.,False,0,NONE,valian
16725,shall we give the collie dog a ride now?,False,0,NONE,valian
16726,"here, Dumbo's going to fly back up here.",False,0,NONE,valian
16727,ok.,False,0,NONE,valian
16728,what's his name?,True,1,MQ_OBJ,valian
16729,it's what?,False,0,NONE,valian
16730,"oh, Wolfie the Dog.",False,0,NONE,valian
16731,now there's Wolfie the Bird and Wolfie the Dog.,False,0,NONE,valian
16732,"oh, I hope he didn't get hurt.",False,0,NONE,valian
16733,sleeping sickness.,False,0,NONE,valian
16734,crash.,False,0,NONE,valian
16735,"ah, toe accident.",False,0,NONE,valian
16736,rmmo.,False,0,NONE,valian
16737,now what?,False,0,NONE,valian
16738,"oh, they're going to have a ride on the fire engine too?",False,0,NONE,valian
16739,oh boy.,False,0,NONE,valian
16740,are they going to ride together?,False,0,NONE,valian
16741,are they friends?,False,0,NONE,valian
16742,crash.,False,0,NONE,valian
16743,he's going to a building site to pour some cement.,False,0,NONE,valian
16744,I think they're building a basement.,False,0,NONE,valian
16745,you do a good motor.,False,0,NONE,valian
16746,better start talking.,False,0,NONE,valian
16747,"yup, it's listening just the right way.",False,0,NONE,valian
16748,I 'm going to put it right there.,False,0,NONE,valian
16749,do you want to show Mommy the book?,False,0,NONE,valian
16750,"yeah, let's see.",False,0,NONE,valian
16751,did she see the book last time?,False,0,NONE,valian
16752,"no, I never got a chance to look at it.",False,0,NONE,valian
16753,she was busy with Simon cause Simon was in a bad mood.,False,0,NONE,valian
16754,right.,False,0,NONE,valian
16755,you remember.,False,0,NONE,valian
16756,"well, come on up here.",False,0,NONE,valian
16757,don't just throw it at Mom.,False,0,NONE,valian
16758,what's that?,True,1,MQ_OBJ,valian
16759,hot dog.,False,0,NONE,valian
16760,is that your favorite food in the whole world?,False,0,NONE,valian
16761,that's what I thought.,True,1,EQ_OBJ,valian
16762,what's that?,True,1,MQ_OBJ,valian
16763,hose.,False,0,NONE,valian
16764,and what do you do with that?,True,1,EQ_OBJ,valian
16765,do you spray somebody with that?,False,0,NONE,valian
16766,who?,False,0,NONE,valian
16767,Mama.,False,0,NONE,valian
16768,does Mommy spray you?,False,0,NONE,valian
16769,yeah.,False,0,NONE,valian
16770,do you like that?,False,0,NONE,valian
16771,what's that?,True,1,MQ_OBJ,valian
16772,right.,False,0,NONE,valian
16773,what kind of dinosaur is that?,True,1,MQ_OBJ,valian
16774,is it a brontosaurus?,False,0,NONE,valian
16775,"oh, look at all these pretty colors.",False,0,NONE,valian
16776,ok.,False,0,NONE,valian
16777,what color's that?,True,1,MQ_OBJ,valian
16778,no.,False,0,NONE,valian
16779,this?,False,0,NONE,valian
16780,that's red.,False,0,NONE,valian
16781,what's that?,True,1,MQ_OBJ,valian
16782,there's orange.,False,0,NONE,valian
16783,what else is orange besides carrots?,True,1,MQ_SUBJ,valian
16784,what else that we like to eat or drink is orange?,True,3,EQ_OBJ;MQ_SUBJ,valian
16785,orange,False,0,NONE,valian
16786,right.,False,0,NONE,valian
16787,"oh, what's that little thing?",True,1,MQ_OBJ,valian
16788,who does that look like?,True,1,MQ_OBJ,valian
16789,that little baby.,False,0,NONE,valian
16790,"yeah, it looks like Simon.",False,0,NONE,valian
16791,do you know what all these things are?,True,1,EQ_OBJ,valian
16792,can you name all these?,False,0,NONE,valian
16793,what are these?,True,1,MQ_OBJ,valian
16794,have you ever seen those?,False,0,NONE,valian
16795,remember?,False,0,NONE,valian
16796,mommy used to wear those in the winter.,False,0,NONE,valian
16797,ear muffs.,False,0,NONE,valian
16798,you put them over your ears when it's cold outside and then it keeps,True,1,EQ_ADJUNCT,valian
16799,"oh, what's that?",True,1,MQ_OBJ,valian
16800,yeah.,False,0,NONE,valian
16801,what do you put in that little slit?,True,1,MQ_OBJ,valian
16802,what goes in there?,True,1,MQ_SUBJ,valian
16803,yeah.,False,0,NONE,valian
16804,what is that?,True,1,MQ_OBJ,valian
16805,it's a scooter.,False,0,NONE,valian
16806,"well, you put one foot on here and you hold onto these handle bars.",False,0,NONE,valian
16807,and then you push with the other foot.,False,0,NONE,valian
16808,and you go along.,False,0,NONE,valian
16809,what's this?,True,1,MQ_OBJ,valian
16810,that looks like something *NULL* you have in the back yard.,True,1,RC_OBJ,valian
16811,right.,False,0,NONE,valian
16812,you have a sand box back there?,False,0,NONE,valian
16813,yeah.,False,0,NONE,valian
16814,tell Investigator what you made in your sand box yesterday?,True,1,EQ_OBJ,valian
16815,what'd you make?,True,1,MQ_OBJ,valian
16816,what did you make and Mommy helped you?,True,1,MQ_OBJ,valian
16817,what'd you make?,True,1,MQ_OBJ,valian
16818,a race car.,False,0,NONE,valian
16819,you made a race car in the sand?,False,0,NONE,valian
16820,oh and he put his Uncle Larry in the race car.,False,0,NONE,valian
16821,does Uncle Larry drive fast?,False,0,NONE,valian
16822,"he has a race car, doesn't he?",False,0,NONE,valian
16823,does he?,False,0,NONE,valian
16824,what's this?,True,1,MQ_OBJ,valian
16825,yeah.,False,0,NONE,valian
16826,those are roller skates.,False,0,NONE,valian
16827,you have one of these.,False,0,NONE,valian
16828,what's that?,True,1,MQ_OBJ,valian
16829,a top?,False,0,NONE,valian
16830,"um, what do you like to play with on this page?",True,1,MQ_OBJ,valian
16831,which of these toys do you like?,True,1,MQ_OBJ,valian
16832,that?,False,0,NONE,valian
16833,that's a pogo stick.,False,0,NONE,valian
16834,"yeah, you put your feet on here and you hold on here and then you",False,0,NONE,valian
16835,it's fun.,False,0,NONE,valian
16836,yeah.,False,0,NONE,valian
16837,maybe in a few years.,False,0,NONE,valian
16838,I think you're a little too small for that.,False,0,NONE,valian
16839,but it is fun.,False,0,NONE,valian
16840,mommy used to like to play on that.,False,0,NONE,valian
16841,we had one of those.,False,0,NONE,valian
16842,we liked it.,False,0,NONE,valian
16843,did you have that?,False,0,NONE,valian
16844,"no, I remember going to people's house that had em and I thought",True,1,RC_SUBJ,valian
16845,but I never had one.,False,0,NONE,valian
16846,"oh, you were deprived.",False,0,NONE,valian
16847,yes.,False,0,NONE,valian
16848,I had stilts though.,False,0,NONE,valian
16849,stilts.,False,0,NONE,valian
16850,we didn't have those.,False,0,NONE,valian
16851,our nextdoor neighbor did.,False,0,NONE,valian
16852,I loved stilts.,False,0,NONE,valian
16853,"yeah, those were great.",False,0,NONE,valian
16854,these are stilts.,False,0,NONE,valian
16855,right.,False,0,NONE,valian
16856,you walk on those and then you can be high.,False,0,NONE,valian
16857,like the man at the circus.,False,0,NONE,valian
16858,did Child tell you we went to the circus on Saturday?,False,0,NONE,valian
16859,did you go to the circus?,False,0,NONE,valian
16860,did you?,False,0,NONE,valian
16861,did you go up real high?,False,0,NONE,valian
16862,tell Investigator what else you saw at the circus.,True,1,EQ_OBJ,valian
16863,what did we see?,True,1,MQ_OBJ,valian
16864,"lions, right.",False,0,NONE,valian
16865,what else?,False,0,NONE,valian
16866,"no, we didn't see any dinosaurs.",False,0,NONE,valian
16867,you have dinosaurs on your tummy.,False,0,NONE,valian
16868,"oh, he wants to wear that belt every day now.",False,0,NONE,valian
16869,yup.,False,0,NONE,valian
16870,look at all of these things.,False,0,NONE,valian
16871,what do you like on this page?,True,1,MQ_OBJ,valian
16872,what else?,False,0,NONE,valian
16873,you like watermelon.,False,0,NONE,valian
16874,me too.,False,0,NONE,valian
16875,what else?,False,0,NONE,valian
16876,what about these things?,False,0,NONE,valian
16877,what is that?,True,1,MQ_OBJ,valian
16878,you eat it with this syrup.,False,0,NONE,valian
16879,what are those?,True,1,MQ_OBJ,valian
16880,right.,False,0,NONE,valian
16881,and what's that?,True,1,EQ_OBJ,valian
16882,ice cream strawberries?,False,0,NONE,valian
16883,"oh, look at these.",False,0,NONE,valian
16884,oh boy.,False,0,NONE,valian
16885,what is that?,True,1,MQ_OBJ,valian
16886,that's the train.,False,0,NONE,valian
16887,that's the engine.,False,0,NONE,valian
16888,that's called the box car.,False,0,NONE,valian
16889,that's the engine and the box car.,False,0,NONE,valian
16890,and what are these that the train goes on?,True,2,EQ_OBJ;RC_OBJ,valian
16891,what's that called?,True,1,MQ_OBJ,valian
16892,you know.,False,0,NONE,valian
16893,what are those?,True,1,MQ_OBJ,valian
16894,the track.,False,0,NONE,valian
16895,that's the coal car.,False,0,NONE,valian
16896,you know.,False,0,NONE,valian
16897,what is it?,True,1,MQ_OBJ,valian
16898,right.,False,0,NONE,valian
16899,that looks like a race car.,False,0,NONE,valian
16900,what's this?,True,1,MQ_OBJ,valian
16901,right.,False,0,NONE,valian
16902,oh and then he's going to pick that up in the air?,False,0,NONE,valian
16903,"oh, that's a good idea.",False,0,NONE,valian
16904,oh boy.,False,0,NONE,valian
16905,so all the things on the page are going to be hooked together.,False,0,NONE,valian
16906,and then the crane is going to take it way up in the air?,False,0,NONE,valian
16907,"oh, I cann't wait to see that.",False,0,NONE,valian
16908,"that sounds exciting, doesn't it?",False,0,NONE,valian
16909,what are all of these things?,True,1,MQ_OBJ,valian
16910,what's that?,True,1,MQ_OBJ,valian
16911,yes.,False,0,NONE,valian
16912,"that's a little village, looks like.",False,0,NONE,valian
16913,there's a barn.,False,0,NONE,valian
16914,"oh, those are all things that we have in the house.",True,1,RC_OBJ,valian
16915,do you know what all these things are?,True,1,EQ_OBJ,valian
16916,right.,False,0,NONE,valian
16917,what's that?,True,1,MQ_OBJ,valian
16918,right.,False,0,NONE,valian
16919,what's this?,True,1,MQ_OBJ,valian
16920,"is it going round, and",False,0,NONE,valian
16921,"well, after it listens to us for a while and I 'm going to take it back",False,0,NONE,valian
16922,huh?,False,0,NONE,valian
16923,hi.,False,0,NONE,valian
16924,what's what?,True,1,MQ_OBJ,valian
16925,these?,False,0,NONE,valian
16926,I think Child has an obsession with feet.,False,0,NONE,valian
16927,see that?,False,0,NONE,valian
16928,I got a foot booboo.,False,0,NONE,valian
16929,oh.,False,0,NONE,valian
16930,I kicked the steps and I got a bruise on my toe.,False,0,NONE,valian
16931,"that was dumb, right?",False,0,NONE,valian
16932,I thought so.,False,0,NONE,valian
16933,thanks a lot.,False,0,NONE,valian
16934,let me see.,False,0,NONE,valian
16935,your feet are all covered up.,False,0,NONE,valian
16936,this isn't fair.,False,0,NONE,valian
16937,can you show Investigator your toes?,False,0,NONE,valian
16938,he's so funny about his feet.,False,0,NONE,valian
16939,he never wants to have his feet exposed.,False,0,NONE,valian
16940,really?,False,0,NONE,valian
16941,"like the minute *NULL* I remove his dirty socks, I have to put on clean",True,1,RC_ADJUNCT,valian
16942,he never wants to go barefoot.,False,0,NONE,valian
16943,that's amazing.,False,0,NONE,valian
16944,I know.,False,0,NONE,valian
16945,I don't know why.,False,0,NONE,valian
16946,and he willn't let me cut his toe nails.,False,0,NONE,valian
16947,"you have special feet in there, right?",False,0,NONE,valian
16948,you're keeping them,False,0,NONE,valian
16949,sacred.,False,0,NONE,valian
16950,yes.,False,0,NONE,valian
16951,where are these shoes from?,True,1,MQ_ADJUNCT,valian
16952,I don't remember.,False,0,NONE,valian
16953,some store.,False,0,NONE,valian
16954,"what are those called, Child?",True,1,MQ_OBJ,valian
16955,what did Mommy tell you shoes like that are called?,True,1,EQ_OBJ,valian
16956,sandals.,False,0,NONE,valian
16957,right.,False,0,NONE,valian
16958,do you have any sandals?,False,0,NONE,valian
16959,no?,False,0,NONE,valian
16960,cause you don't like to have your toes exposed.,False,0,NONE,valian
16961,someone gave him a pair and he wouldn't wear them.,False,0,NONE,valian
16962,he like cried the whole time *NULL* he had them on.,True,1,RC_ADJUNCT,valian
16963,that's really interesting.,False,0,NONE,valian
16964,what?,False,0,NONE,valian
16965,you have little boats on your socks.,False,0,NONE,valian
16966,"yesterday, what?",False,0,NONE,valian
16967,what were you going to say about yesterday?,True,1,MQ_OBJ,valian
16968,did you play under the sprinkler yesterday with the hose?,False,0,NONE,valian
16969,you want to spray on Margot.,False,0,NONE,valian
16970,oh.,False,0,NONE,valian
16971,did she like that?,False,0,NONE,valian
16972,did she?,False,0,NONE,valian
16973,I bet cha she got mad.,False,0,NONE,valian
16974,no?,False,0,NONE,valian
16975,she didn't get mad?,False,0,NONE,valian
16976,you played on the carpet?,False,0,NONE,valian
16977,you sprayed on the carpet?,False,0,NONE,valian
16978,"no, you didn't.",False,0,NONE,valian
16979,he wanted to.,False,0,NONE,valian
16980,I see.,False,0,NONE,valian
16981,he has an active imagination.,False,0,NONE,valian
16982,right.,False,0,NONE,valian
16983,we didn't even see Margot yesterday.,False,0,NONE,valian
16984,who's out there?,True,1,MQ_SUBJ,valian
16985,where are those children from?,True,1,MQ_ADJUNCT,valian
16986,oh.,False,0,NONE,valian
16987,can you tie your shoe?,False,0,NONE,valian
16988,alright.,False,0,NONE,valian
16989,show me how.,False,0,NONE,valian
16990,right.,False,0,NONE,valian
16991,that's plastic on there so you can put it through the holes.,False,0,NONE,valian
16992,you know there's a name for those things.,False,0,NONE,valian
16993,I cann't remember what they're called.,True,1,EQ_OBJ,valian
16994,is there really?,False,0,NONE,valian
16995,"yeah, I saw on tv or read about it.",False,0,NONE,valian
16996,I said to myself.,False,0,NONE,valian
16997,I 'm going to remember what those things are called.,True,1,EQ_OBJ,valian
16998,it's the kind of thing *NULL* they'd ask on a game show.,True,1,RC_OBJ,valian
16999,"right, it was.",False,0,NONE,valian
17000,it's something like Niglet or something.,False,0,NONE,valian
17001,really?,False,0,NONE,valian
17002,"yeah, something like that.",False,0,NONE,valian
17003,"so come on, Child.",False,0,NONE,valian
17004,do you want to look at some more of these pictures?,False,0,NONE,valian
17005,no?,False,0,NONE,valian
17006,you're bored with this.,False,0,NONE,valian
17007,ok.,False,0,NONE,valian
17008,you're busy with your shoes now.,False,0,NONE,valian
17009,alright.,False,0,NONE,valian
17010,"oh, I could get the rest of the toys out.",False,0,NONE,valian
17011,I forgot I had other toys.,False,0,NONE,valian
17012,ah.,False,0,NONE,valian
17013,what's that?,True,1,MQ_OBJ,valian
17014,ah.,False,0,NONE,valian
17015,ah.,False,0,NONE,valian
17016,who's that?,True,1,MQ_OBJ,valian
17017,do you remember the name of that guy?,False,0,NONE,valian
17018,what?,False,0,NONE,valian
17019,what is it?,True,1,MQ_OBJ,valian
17020,what's he called?,True,1,MQ_OBJ,valian
17021,what is he called with these pricky things on em?,True,1,MQ_OBJ,valian
17022,is that a porcupine?,False,0,NONE,valian
17023,"oh, look what Investigator has.",True,1,EQ_OBJ,valian
17024,remember what this is?,True,1,EQ_OBJ,valian
17025,what?,False,0,NONE,valian
17026,what is that?,True,1,MQ_OBJ,valian
17027,"he's jumping on your foot, helping you remember.",False,0,NONE,valian
17028,does he say woof woof?,False,0,NONE,valian
17029,"oh, he crashed.",False,0,NONE,valian
17030,oh oh.,False,0,NONE,valian
17031,oh oh.,False,0,NONE,valian
17032,you better get em out of there.,False,0,NONE,valian
17033,are you from the department of psychology?,False,0,NONE,valian
17034,yeah.,False,0,NONE,valian
17035,oh.,False,0,NONE,valian
17036,"well, actually I 'm in psychology and linguistics.",False,0,NONE,valian
17037,oh really.,False,0,NONE,valian
17038,yeah.,False,0,NONE,valian
17039,oh.,False,0,NONE,valian
17040,there it goes.,False,0,NONE,valian
17041,crash crash.,False,0,NONE,valian
17042,oh.,False,0,NONE,valian
17043,what a great coffee table.,False,0,NONE,valian
17044,it was my creation.,False,0,NONE,valian
17045,it's an old sewing machine.,False,0,NONE,valian
17046,"yeah, it's neat.",False,0,NONE,valian
17047,thanks.,False,0,NONE,valian
17048,I 'm sure it provides hours of enjoyment for Child too.,False,0,NONE,valian
17049,he loves it.,False,0,NONE,valian
17050,I think it's stuck.,False,0,NONE,valian
17051,now what.,False,0,NONE,valian
17052,yay.,False,0,NONE,valian
17053,you're going to go the other way?,False,0,NONE,valian
17054,ok.,False,0,NONE,valian
17055,"oh, that's like a tunnel, isn't it?",False,0,NONE,valian
17056,"oh, is that the Duffy school back there?",False,0,NONE,valian
17057,yeah.,False,0,NONE,valian
17058,"oh, I see.",False,0,NONE,valian
17059,I think they work with the U of R too.,False,0,NONE,valian
17060,do they?,False,0,NONE,valian
17061,the psychology department because they do counseling of students.,False,0,NONE,valian
17062,right.,False,0,NONE,valian
17063,that's probably right.,False,0,NONE,valian
17064,it's nice having that playground.,False,0,NONE,valian
17065,mhm.,False,0,NONE,valian
17066,do you play on it sometimes when those kids aren't there?,True,1,EQ_ADJUNCT,valian
17067,yes.,False,0,NONE,valian
17068,"oh, are you ok?",False,0,NONE,valian
17069,youch.,False,0,NONE,valian
17070,can you tell Investigator which what rides you go on at the play?,True,1,EQ_OBJ,valian
17071,what do you ride on?,True,1,MQ_OBJ,valian
17072,and what else?,False,0,NONE,valian
17073,the swings.,False,0,NONE,valian
17074,what else?,False,0,NONE,valian
17075,the horse?,False,0,NONE,valian
17076,the bunny and the bumblebee?,False,0,NONE,valian
17077,yeah.,False,0,NONE,valian
17078,it says bumble bumble?,False,0,NONE,valian
17079,"you're funny, Child.",False,0,NONE,valian
17080,yeah.,False,0,NONE,valian
17081,what is this study studying?,True,1,MQ_OBJ,valian
17082,"oh, I 'm interested in how parents and children talk.",True,1,EQ_ADJUNCT,valian
17083,"and I 'm mostly interested in, um, do you, like, does he imitate you.",False,0,NONE,valian
17084,that kind of thing.,False,0,NONE,valian
17085,oh.,False,0,NONE,valian
17086,I 'm interested in the language aspects.,False,0,NONE,valian
17087,"yeah, he repeats everything.",False,0,NONE,valian
17088,I think he's stuck.,False,0,NONE,valian
17089,I don't think he can fit in there.,False,0,NONE,valian
17090,it looks a little too small.,False,0,NONE,valian
17091,he could go through that tunnel again.,False,0,NONE,valian
17092,that's another kind of tunnel.,False,0,NONE,valian
17093,that's a tunnel too.,False,0,NONE,valian
17094,lots of tunnels there.,False,0,NONE,valian
17095,that's a little tiny tunnel.,False,0,NONE,valian
17096,mhm.,False,0,NONE,valian
17097,"no, I don't think he can fit, do you?",False,0,NONE,valian
17098,that's the axle of the wheels.,False,0,NONE,valian
17099,where's the motor?,True,1,MQ_ADJUNCT,valian
17100,oh.,False,0,NONE,valian
17101,"yeah, that's like a hill.",False,0,NONE,valian
17102,you keep bumping your head.,False,0,NONE,valian
17103,poor guy.,False,0,NONE,valian
17104,are you going to lie down?,False,0,NONE,valian
17105,probably that's a good idea.,False,0,NONE,valian
17106,keep you head out of the way.,False,0,NONE,valian
17107,where's Child?,True,1,MQ_ADJUNCT,valian
17108,"oh, there, I see his eye.",False,0,NONE,valian
17109,do you see Investigator over there?,False,0,NONE,valian
17110,"oh, they must be hiding.",False,0,NONE,valian
17111,they're in their garage.,False,0,NONE,valian
17112,right.,False,0,NONE,valian
17113,they can see you?,False,0,NONE,valian
17114,can you see them?,False,0,NONE,valian
17115,watch your head.,False,0,NONE,valian
17116,"oh, that's a tunnel under there too?",False,0,NONE,valian
17117,"oh, I thought that was the garage.",False,0,NONE,valian
17118,oh boy.,False,0,NONE,valian
17119,watch your head.,False,0,NONE,valian
17120,watch out.,False,0,NONE,valian
17121,oh.,False,0,NONE,valian
17122,what do those trucks make?,True,1,MQ_OBJ,valian
17123,in that red part on the back?,False,0,NONE,valian
17124,what do they mix up in there?,True,1,MQ_OBJ,valian
17125,yeah.,False,0,NONE,valian
17126,you know.,False,0,NONE,valian
17127,what are they called?,True,1,MQ_OBJ,valian
17128,cement mixer.,False,0,NONE,valian
17129,right.,False,0,NONE,valian
17130,that's where they mix the cement in that back part.,True,1,EQ_ADJUNCT,valian
17131,and then they dump it out to make sidewalks.,False,0,NONE,valian
17132,mhm.,False,0,NONE,valian
17133,that's a wheelbarrow?,False,0,NONE,valian
17134,oh.,False,0,NONE,valian
17135,that's right.,False,0,NONE,valian
17136,and then they take the wheelbarrow full of cement and pour it.,False,0,NONE,valian
17137,did you ever see anyone do that?,False,0,NONE,valian
17138,that's the garage?,False,0,NONE,valian
17139,I have to get Simon.,False,0,NONE,valian
17140,I can see him winding up here.,False,0,NONE,valian
17141,ok.,False,0,NONE,valian
17142,here comes Simon.,False,0,NONE,valian
17143,what is that?,True,1,MQ_OBJ,valian
17144,"that's a collie dog, remember?",False,0,NONE,valian
17145,and you know what?,False,0,NONE,valian
17146,last time you named him Wolfie.,False,0,NONE,valian
17147,right.,False,0,NONE,valian
17148,that's right.,False,0,NONE,valian
17149,remember Wolfie?,False,0,NONE,valian
17150,"yeah, I know.",False,0,NONE,valian
17151,"but Wolfie wasn't a dog, was he?",False,0,NONE,valian
17152,what was Wolfie?,True,1,MQ_OBJ,valian
17153,maybe that's why he wants to keep his toes covered.,True,1,EQ_ADJUNCT,valian
17154,maybe.,False,0,NONE,valian
17155,"no, this was before that.",False,0,NONE,valian
17156,this all started a long time ago.,False,0,NONE,valian
17157,that would convince me to keep my toes covered.,False,0,NONE,valian
17158,"um, what kind of an animal was Wolfie?",True,1,MQ_OBJ,valian
17159,was he a dog?,False,0,NONE,valian
17160,no.,False,0,NONE,valian
17161,what was he?,True,1,MQ_OBJ,valian
17162,what was Wolfie?,True,1,MQ_OBJ,valian
17163,did he fly?,False,0,NONE,valian
17164,didn't he have,False,0,NONE,valian
17165,what color was he?,True,1,MQ_OBJ,valian
